qualifying_key,raceid,driverId,constructorid,number,position,q1,q2,q3
45158,882,813,3,16,15,1:37.281,1:37.139,\N
45159,882,818,5,18,16,1:37.508,1:37.199,\N
45160,882,822,3,17,17,1:37.769,\N,\N
45161,882,821,15,12,18,1:37.990,\N,\N
45162,882,824,206,22,19,1:38.780,\N,\N
45163,882,820,206,23,20,1:39.537,\N,\N
45164,882,819,207,20,21,1:39.614,\N,\N
45165,882,823,207,21,22,1:39.660,\N,\N
45166,883,3,131,9,1,1:33.364,1:32.867,1:32.330
45167,883,20,9,1,2,1:33.327,1:32.746,1:32.584
45168,883,4,6,3,3,1:32.878,1:33.316,1:32.667
45169,883,1,131,10,4,1:33.498,1:33.346,1:32.762
45170,883,17,9,2,5,1:33.966,1:33.098,1:33.078
45171,883,13,6,4,6,1:33.780,1:33.358,1:33.207
45172,883,814,10,14,7,1:33.762,1:33.335,1:33.235
45173,883,16,10,15,8,1:34.048,1:33.378,1:33.246
45174,883,8,208,7,9,1:33.827,1:33.146,1:33.327
45175,883,18,1,5,10,1:34.071,1:33.702,\N
45176,883,154,208,8,11,1:33.498,1:33.762,\N
45177,883,815,1,6,12,1:34.310,1:33.914,\N
45178,883,817,5,19,13,1:34.120,1:33.974,\N
45179,883,807,15,11,14,1:34.409,1:33.976,\N
45180,883,822,3,17,15,1:34.425,1:34.105,\N
45181,883,818,5,18,16,1:34.314,1:34.284,\N
45182,883,813,3,16,17,1:34.425,\N,\N
45183,883,821,15,12,18,1:34.730,\N,\N
45184,883,819,207,20,19,1:35.283,\N,\N
45185,883,824,206,22,20,1:36.178,\N,\N
45186,883,823,207,21,21,1:36.304,\N,\N
45187,883,820,206,23,22,1:36.476,\N,\N
45188,884,3,131,9,1,1:21.913,1:21.776,1:20.718
45189,884,1,131,10,2,1:21.728,1:21.001,1:20.972
45190,884,20,9,1,3,1:22.158,1:21.602,1:21.054
45191,884,8,208,7,4,1:22.210,1:21.676,1:21.177
45192,884,4,6,3,5,1:22.264,1:21.646,1:21.218
45193,884,13,6,4,6,1:22.492,1:21.978,1:21.219
45194,884,154,208,8,7,1:22.613,1:21.998,1:21.308
45195,884,17,9,2,8,1:22.342,1:21.718,1:21.570
45196,884,815,1,6,9,1:23.116,1:21.790,1:22.069
45197,884,814,10,14,10,1:22.663,1:22.019,1:22.233
45198,884,817,5,19,11,1:22.905,1:22.127,\N
45199,884,818,5,18,12,1:22.775,1:22.166,\N
45200,884,16,10,15,13,1:22.952,1:22.346,\N
45201,884,18,1,5,14,1:23.166,1:22.355,\N
45202,884,807,15,11,15,1:23.058,1:22.389,\N
45203,884,821,15,12,16,1:23.218,1:22.793,\N
45204,884,822,3,17,17,1:23.260,\N,\N
45205,884,813,3,16,18,1:23.318,\N,\N
45206,884,823,207,21,19,1:24.661,\N,\N
45207,884,824,206,22,20,1:24.713,\N,\N
45208,884,820,206,23,21,1:24.996,\N,\N
45209,884,819,207,20,22,1:25.070,\N,\N
45210,885,3,131,9,1,1:24.620,1:16.135,1:13.876
45211,885,1,131,10,2,1:23.779,1:16.265,1:13.967
45212,885,20,9,1,3,1:24.243,1:15.988,1:13.980
45213,885,17,9,2,4,1:25.352,1:17.322,1:14.181
45214,885,8,208,7,5,1:25.835,1:16.040,1:14.822
45215,885,4,6,3,6,1:23.712,1:16.510,1:14.824
45216,885,815,1,6,7,1:24.682,1:17.748,1:15.138
45217,885,16,10,15,8,1:25.108,1:17.261,1:15.383
45218,885,18,1,5,9,1:23.744,1:17.420,1:15.647
45219,885,818,5,18,10,1:23.699,1:17.623,1:15.703
45220,885,807,15,11,11,1:25.547,1:18.331,\N
45221,885,817,5,19,12,1:24.852,1:18.344,\N
45222,885,154,208,8,13,1:23.738,1:18.603,\N
45223,885,822,3,17,14,1:24.681,1:19.077,\N
45224,885,823,207,21,15,1:26.095,1:19.408,\N
45225,885,813,3,16,16,1:23.452,1:21.688,\N
45226,885,814,10,14,17,1:26.322,\N,\N
45227,885,819,207,20,18,1:26.633,\N,\N
45228,885,821,15,12,19,1:26.917,\N,\N
45229,885,820,206,23,20,1:27.303,\N,\N
45230,885,824,206,22,21,\N,\N,\N
45231,885,13,6,4,22,\N,\N,\N
45232,886,20,9,1,1,1:22.318,1:28.166,1:25.425
45233,886,1,131,10,2,1:23.801,1:27.649,1:25.512
45234,886,822,3,17,3,1:23.446,1:28.419,1:25.897
45235,886,3,131,9,4,1:23.840,1:28.420,1:26.008
45236,886,17,9,2,5,1:23.247,1:28.145,1:26.208
45237,886,4,6,3,6,1:23.224,1:28.788,1:26.504
45238,886,818,5,18,7,1:24.159,1:28.527,1:26.543
45239,886,16,10,15,8,1:24.551,1:28.799,1:27.348
45240,886,8,208,7,9,1:24.451,1:28.667,1:27.432
45241,886,817,5,19,10,1:24.770,1:29.359,1:27.946
45242,886,807,15,11,11,1:23.899,1:29.435,\N
45243,886,815,1,6,12,1:24.176,1:29.761,\N
45244,886,813,3,16,13,1:24.776,1:29.917,\N
45245,886,18,1,5,14,1:24.021,1:30.068,\N
45246,886,821,15,12,15,1:24.408,1:30.315,\N
45247,886,13,6,4,16,1:23.735,1:30.354,\N
45248,886,814,10,14,17,1:24.908,\N,\N
45249,886,819,207,20,18,1:25.626,\N,\N
45250,886,154,208,8,19,1:25.716,\N,\N
45251,886,824,206,22,20,1:26.508,\N,\N
45252,886,820,206,23,21,1:27.062,\N,\N
45253,886,823,207,21,22,1:27.110,\N,\N
45254,887,1,131,10,1,1:30.995,1:31.224,1:29.607
45255,887,3,131,9,2,1:31.355,1:31.028,1:30.059
45256,887,20,9,1,3,1:31.559,1:30.990,1:30.211
45257,887,17,9,2,4,1:31.605,1:31.002,1:30.220
45258,887,814,10,14,5,1:32.062,1:31.291,1:30.736
45259,887,817,5,19,6,1:32.097,1:31.182,1:30.757
45260,887,16,10,15,7,1:32.002,1:31.097,1:30.908
45261,887,154,208,8,8,1:31.466,1:31.530,1:30.955
45262,887,8,208,7,9,1:31.400,1:31.592,1:30.962
45263,887,4,6,3,10,1:32.266,1:31.387,1:30.979
45264,887,18,1,5,11,1:31.979,1:31.649,\N
45265,887,13,6,4,12,1:32.241,1:31.779,\N
45266,887,818,5,18,13,1:32.105,1:31.785,\N
45267,887,815,1,6,14,1:31.953,1:32.082,\N
45268,887,807,15,11,15,1:32.168,1:32.211,\N
45269,887,813,3,16,16,1:32.512,1:32.359,\N
45270,887,822,3,17,17,1:32.664,\N,\N
45271,887,821,15,12,18,1:32.666,\N,\N
45272,887,819,207,20,19,1:33.866,\N,\N
45273,887,824,206,22,20,1:34.108,\N,\N
45274,887,823,207,21,21,1:35.481,\N,\N
45275,887,820,206,23,22,1:35.858,\N,\N
45276,888,1,131,10,1,1:31.131,1:30.152,1:29.398
45277,888,20,9,1,2,1:31.269,1:29.992,1:29.501
45278,888,17,9,2,3,1:31.428,1:30.217,1:29.608
45279,888,8,208,7,4,1:30.676,1:29.852,1:29.892
45280,888,154,208,8,5,1:31.242,1:30.005,1:29.959
45281,888,817,5,19,6,1:31.081,1:30.223,1:30.528
45282,888,13,6,4,7,1:30.547,1:29.825,1:31.126
45283,888,4,6,3,8,1:30.709,1:29.962,1:31.209
45284,888,18,1,5,9,1:31.181,1:30.269,\N
45285,888,807,15,11,10,1:31.132,1:30.231,\N
45286,888,3,131,9,11,1:31.322,1:30.326,\N
45287,888,814,10,14,12,1:31.322,1:30.697,\N
45288,888,815,1,6,13,1:31.498,1:30.933,\N
45289,888,821,15,12,14,1:31.681,1:31.010,\N
45290,888,16,10,15,15,1:31.320,1:31.010,\N
45291,888,818,5,18,16,1:31.629,1:31.104,\N
45292,888,822,3,17,17,1:31.693,\N,\N
45293,888,813,3,16,18,1:31.707,\N,\N
45294,888,819,207,20,19,1:32.937,\N,\N
45295,888,824,206,22,20,1:33.063,\N,\N
45296,888,823,207,21,21,1:33.734,\N,\N
45297,888,820,206,23,22,1:34.098,\N,\N
45298,890,1,131,10,1,1:20.363,1:19.862,1:19.388
45299,890,20,9,1,2,1:20.646,1:19.992,1:19.426
45300,890,154,208,8,3,1:20.447,1:20.101,1:19.595
45301,890,3,131,9,4,1:20.350,1:19.778,1:19.720
45302,890,4,6,3,5,1:20.652,1:20.183,1:19.791
45303,890,8,208,7,6,1:20.867,1:20.243,1:19.851
45304,890,13,6,4,7,1:21.004,1:20.460,1:19.929
45516,899,824,206,22,21,1:28.366,\N,\N
45305,890,817,5,19,8,1:21.181,1:20.527,1:20.641
45306,890,815,1,6,9,1:21.612,1:20.545,1:22.398
45307,890,17,9,2,10,1:21.264,1:20.503,\N
45308,890,16,10,15,11,1:21.471,1:20.569,\N
45309,890,807,15,11,12,1:21.028,1:20.580,\N
45310,890,18,1,5,13,1:21.131,1:20.777,\N
45311,890,818,5,18,14,1:21.345,1:21.029,\N
45312,890,813,3,16,15,1:20.816,1:21.133,\N
45313,890,822,3,17,16,1:21.135,1:21.219,\N
45314,890,821,15,12,17,1:21.724,\N,\N
45315,890,814,10,14,18,1:22.043,\N,\N
45316,890,819,207,20,19,1:23.007,\N,\N
45317,890,823,207,21,20,1:23.333,\N,\N
45318,890,824,206,22,21,1:23.787,\N,\N
45319,890,820,206,23,22,1:23.997,\N,\N
45320,891,1,131,10,1,2:00.368,1:49.067,2:01.012
45321,891,20,9,1,2,2:01.863,1:48.646,2:01.200
45322,891,17,9,2,3,2:01.597,1:48.641,2:01.325
45323,891,3,131,9,4,2:01.099,1:48.552,2:02.251
45324,891,814,10,14,5,2:02.338,1:48.925,2:02.332
45325,891,18,1,5,6,2:01.301,1:48.641,2:03.075
45326,891,154,208,8,7,2:02.476,1:48.649,2:03.081
45327,891,8,208,7,8,2:01.151,1:48.296,2:03.390
45328,891,4,6,3,9,2:00.190,1:48.309,2:03.482
45329,891,13,6,4,10,2:01.462,1:49.020,2:04.059
45330,891,807,15,11,11,2:01.712,1:49.088,\N
45331,891,16,10,15,12,2:02.749,1:49.103,\N
45332,891,815,1,6,13,2:02.425,1:49.304,\N
45333,891,823,207,21,14,2:00.564,1:52.036,\N
45334,891,824,206,22,15,2:02.110,1:52.563,\N
45335,891,820,206,23,16,2:02.948,1:52.762,\N
45336,891,813,3,16,17,2:03.072,\N,\N
45337,891,818,5,18,18,2:03.300,\N,\N
45338,891,817,5,19,19,2:03.317,\N,\N
45339,891,822,3,17,20,2:03.432,\N,\N
45340,891,821,15,12,21,2:04.324,\N,\N
45341,891,819,207,20,22,2:07.384,\N,\N
45342,892,20,9,1,1,1:24.319,1:23.977,1:23.755
45343,892,17,9,2,2,1:24.923,1:24.263,1:23.968
45344,892,807,15,11,3,1:24.776,1:24.305,1:24.065
45345,892,13,6,4,4,1:24.950,1:24.479,1:24.132
45346,892,4,6,3,5,1:24.661,1:24.227,1:24.142
45347,892,3,131,9,6,1:24.527,1:24.393,1:24.192
45348,892,817,5,19,7,1:24.655,1:24.290,1:24.209
45349,892,815,1,6,8,1:24.635,1:24.592,1:24.502
45350,892,18,1,5,9,1:24.739,1:24.563,1:24.515
45351,892,818,5,18,10,1:24.630,1:24.575,1:28.050
45352,892,8,208,7,11,1:24.819,1:24.610,\N
45353,892,1,131,10,12,1:24.589,1:24.803,\N
45354,892,154,208,8,13,1:24.737,1:24.848,\N
45355,892,16,10,15,14,1:25.030,1:24.932,\N
45356,892,813,3,16,15,1:24.905,1:25.011,\N
45357,892,814,10,14,16,1:25.009,1:25.077,\N
45358,892,821,15,12,17,1:25.226,\N,\N
45359,892,822,3,17,18,1:25.291,\N,\N
45360,892,823,207,21,19,1:26.406,\N,\N
45361,892,819,207,20,20,1:26.563,\N,\N
45362,892,824,206,22,21,1:27.085,\N,\N
45363,892,820,206,23,22,1:27.480,\N,\N
45364,893,20,9,1,1,1:45.376,1:42.905,1:42.841
45365,893,3,131,9,2,1:45.208,1:43.892,1:42.932
45366,893,154,208,8,3,1:45.851,1:43.957,1:43.058
45367,893,17,9,2,4,1:45.271,1:43.272,1:43.152
45368,893,1,131,10,5,1:44.196,1:43.920,1:43.254
45369,893,13,6,4,6,1:45.658,1:44.376,1:43.890
45370,893,4,6,3,7,1:45.115,1:44.153,1:43.938
45371,893,18,1,5,8,1:45.009,1:44.497,1:44.282
45372,893,817,5,19,9,1:45.379,1:44.407,1:44.439
45373,893,821,15,12,10,1:45.483,1:44.245,\N
45374,893,807,15,11,11,1:45.381,1:44.555,\N
45375,893,818,5,18,12,1:45.657,1:44.588,\N
45376,893,8,208,7,13,1:45.522,1:44.658,\N
45377,893,815,1,6,14,1:45.164,1:44.752,\N
45378,893,16,10,15,15,1:45.960,1:45.185,\N
45379,893,822,3,17,16,1:45.982,1:45.388,\N
45380,893,814,10,14,17,1:46.121,\N,\N
45381,893,813,3,16,18,1:46.619,\N,\N
45382,893,819,207,20,19,1:48.111,\N,\N
45383,893,823,207,21,20,1:48.320,\N,\N
45384,893,824,206,22,21,1:48.830,\N,\N
45385,893,820,206,23,22,1:48.930,\N,\N
45386,894,20,9,1,1,1:38.683,1:37.569,1:37.202
45387,894,1,131,10,2,1:38.574,1:37.824,1:37.420
45388,894,17,9,2,3,1:39.138,1:37.840,1:37.464
45389,894,154,208,8,4,1:39.065,1:38.076,1:37.531
45390,894,3,131,9,5,1:38.418,1:38.031,1:37.679
45391,894,4,6,3,6,1:38.520,1:37.978,1:38.038
45392,894,13,6,4,7,1:38.884,1:38.295,1:38.223
45393,894,807,15,11,8,1:38.427,1:37.913,1:38.237
45394,894,821,15,12,9,1:38.725,1:38.327,1:38.405
45395,894,8,208,7,10,1:38.341,1:38.181,1:38.822
45396,894,815,1,6,11,1:39.049,1:38.362,\N
45397,894,18,1,5,12,1:38.882,1:38.365,\N
45398,894,817,5,19,13,1:38.525,1:38.417,\N
45399,894,16,10,15,14,1:38.988,1:38.431,\N
45400,894,814,10,14,15,1:39.185,1:38.718,\N
45401,894,818,5,18,16,1:39.075,1:38.781,\N
45402,894,822,3,17,17,1:39.470,\N,\N
45403,894,813,3,16,18,1:39.987,\N,\N
45404,894,819,207,20,19,1:40.864,\N,\N
45405,894,823,207,21,20,1:40.871,\N,\N
45406,894,824,206,22,21,1:41.169,\N,\N
45407,894,820,206,23,22,1:41.322,\N,\N
45408,895,17,9,2,1,1:32.271,1:31.513,1:30.915
45409,895,20,9,1,2,1:32.397,1:31.290,1:31.089
45410,895,1,131,10,3,1:32.340,1:31.636,1:31.253
45411,895,154,208,8,4,1:31.824,1:31.565,1:31.365
45412,895,13,6,4,5,1:31.994,1:31.668,1:31.378
45413,895,3,131,9,6,1:32.244,1:31.764,1:31.397
45414,895,807,15,11,7,1:32.465,1:31.848,1:31.644
45415,895,4,6,3,8,1:32.371,1:31.828,1:31.665
45416,895,8,208,7,9,1:32.377,1:31.662,1:31.684
45417,895,18,1,5,10,1:32.606,1:31.838,1:31.827
45418,895,815,1,6,11,1:32.718,1:31.989,\N
45419,895,814,10,14,12,1:32.286,1:31.992,\N
45420,895,822,3,17,13,1:32.613,1:32.013,\N
45421,895,821,15,12,14,1:32.673,1:32.063,\N
45422,895,813,3,16,15,1:32.875,1:32.093,\N
45423,895,817,5,19,16,1:32.804,1:32.485,\N
45424,895,16,10,15,17,1:32.890,\N,\N
45425,895,818,5,18,18,1:33.357,\N,\N
45426,895,820,206,23,19,1:34.320,\N,\N
45427,895,819,207,20,20,1:34.556,\N,\N
45428,895,823,207,21,21,1:34.879,\N,\N
45429,895,824,206,22,22,1:34.958,\N,\N
45430,896,20,9,1,1,1:25.943,1:24.568,1:24.119
45431,896,3,131,9,2,1:25.833,1:25.304,1:24.871
45432,896,1,131,10,3,1:25.802,1:25.259,1:24.941
45433,896,17,9,2,4,1:25.665,1:25.097,1:25.047
45434,896,13,6,4,5,1:25.793,1:25.389,1:25.201
45435,896,8,208,7,6,1:25.819,1:25.191,1:25.248
45436,896,807,15,11,7,1:25.883,1:25.339,1:25.334
45437,896,4,6,3,8,1:25.934,1:24.885,1:25.826
45438,896,815,1,6,9,1:26.107,1:25.365,1:26.153
45439,896,18,1,5,10,1:25.574,1:25.458,1:26.487
45440,896,817,5,19,11,1:25.673,1:25.519,\N
45441,896,814,10,14,12,1:25.908,1:25.711,\N
45442,896,16,10,15,13,1:26.164,1:25.740,\N
45443,896,818,5,18,14,1:26.155,1:25.798,\N
45444,896,822,3,17,15,1:26.178,1:26.134,\N
45445,896,821,15,12,16,1:26.057,1:26.366,\N
45446,896,154,208,8,17,1:26.577,\N,\N
45447,896,813,3,16,18,1:26.842,\N,\N
45448,896,824,206,22,19,1:26.970,\N,\N
45449,896,823,207,21,20,1:27.105,\N,\N
45450,896,819,207,20,21,1:27.487,\N,\N
45451,896,820,206,23,22,1:28.138,\N,\N
45452,897,17,9,2,1,1:41.568,1:40.575,1:39.957
45453,897,20,9,1,2,1:41.683,1:40.781,1:40.075
45454,897,3,131,9,3,1:41.420,1:40.473,1:40.419
45455,897,1,131,10,4,1:40.693,1:40.477,1:40.501
45456,897,8,208,7,5,1:41.276,1:40.971,1:40.542
45457,897,807,15,11,6,1:41.631,1:40.931,1:40.576
45458,897,154,208,8,7,1:41.447,1:40.948,1:40.997
45459,897,13,6,4,8,1:41.254,1:40.989,1:41.015
45460,897,815,1,6,9,1:41.687,1:40.812,1:41.068
45461,897,817,5,19,10,1:41.884,1:40.852,1:41.111
45462,897,4,6,3,11,1:41.397,1:41.093,\N
45463,897,814,10,14,12,1:41.676,1:41.133,\N
45464,897,18,1,5,13,1:41.817,1:41.200,\N
45465,897,818,5,18,14,1:41.692,1:41.279,\N
45466,897,813,3,16,15,1:41.365,1:41.395,\N
45467,897,822,3,17,16,1:41.862,1:41.447,\N
45468,897,821,15,12,17,1:41.999,\N,\N
45469,897,16,10,15,18,1:42.051,\N,\N
45470,897,823,207,21,19,1:43.252,\N,\N
45471,897,824,206,22,20,1:43.398,\N,\N
45472,897,819,207,20,21,1:43.528,\N,\N
45473,897,820,206,23,22,1:44.198,\N,\N
45474,898,20,9,1,1,1:38.516,1:37.065,1:36.338
45475,898,17,9,2,2,1:38.161,1:37.312,1:36.441
45476,898,154,208,8,3,1:38.676,1:37.523,1:37.155
45477,898,807,15,11,4,1:38.339,1:37.828,1:37.296
45478,898,1,131,10,5,1:37.959,1:37.854,1:37.345
45479,898,4,6,3,6,1:38.929,1:37.368,1:37.376
45480,898,815,1,6,7,1:38.367,1:38.040,1:37.452
45481,898,5,208,7,8,1:38.375,1:38.078,1:37.715
45482,898,822,3,17,9,1:37.821,1:37.439,1:37.836
45483,898,821,15,12,10,1:38.082,1:38.031,1:38.034
45484,898,817,5,19,11,1:38.882,1:38.131,\N
45485,898,814,10,14,12,1:38.894,1:38.139,\N
45486,898,18,1,5,13,1:38.588,1:38.217,\N
45487,898,3,131,9,14,1:38.743,1:38.364,\N
45488,898,13,6,4,15,1:39.094,1:38.592,\N
45489,898,818,5,18,16,1:38.880,1:38.696,\N
45490,898,16,10,15,17,1:39.250,\N,\N
45491,898,813,3,16,18,1:39.351,\N,\N
45492,898,823,207,21,19,1:40.491,\N,\N
45493,898,824,206,22,20,1:40.528,\N,\N
45494,898,819,207,20,21,1:40.596,\N,\N
45495,898,820,206,23,22,1:41.401,\N,\N
45496,899,20,9,1,1,1:25.381,1:26.420,1:26.479
45497,899,3,131,9,2,1:25.556,1:26.626,1:27.102
45498,899,4,6,3,3,1:26.656,1:26.590,1:27.539
45499,899,17,9,2,4,1:26.689,1:26.963,1:27.572
45500,899,1,131,10,5,1:25.342,1:26.698,1:27.677
45501,899,154,208,8,6,1:26.453,1:26.161,1:27.737
45502,899,817,5,19,7,1:27.209,1:27.078,1:28.052
45503,899,818,5,18,8,1:27.124,1:27.363,1:28.081
45504,899,13,6,4,9,1:26.817,1:27.049,1:28.109
45505,899,807,15,11,10,1:26.071,1:27.441,1:29.582
45506,899,5,208,7,11,1:26.266,1:27.456,\N
45507,899,814,10,14,12,1:26.275,1:27.798,\N
45508,899,822,3,17,13,1:26.790,1:27.954,\N
45509,899,815,1,6,14,1:26.741,1:28.269,\N
45510,899,18,1,5,15,1:26.398,1:28.308,\N
45511,899,16,10,15,16,1:26.874,1:28.586,\N
45512,899,813,3,16,17,1:27.367,\N,\N
45513,899,821,15,12,18,1:27.455,\N,\N
45514,899,819,207,20,19,1:27.843,\N,\N
45515,899,823,207,21,20,1:28.320,\N,\N
45517,899,820,206,23,22,1:28.950,\N,\N
45518,900,1,131,44,1,1:31.699,1:42.890,1:44.231
45519,900,817,9,3,2,1:30.775,1:42.295,1:44.548
45520,900,3,131,6,3,1:32.564,1:42.264,1:44.595
45521,900,825,1,20,4,1:30.949,1:43.247,1:45.745
45522,900,4,6,14,5,1:31.388,1:42.805,1:45.819
45523,900,818,5,25,6,1:33.488,1:43.849,1:45.864
45524,900,807,10,27,7,1:33.893,1:43.658,1:46.030
45525,900,826,5,26,8,1:33.777,1:44.331,1:47.368
45526,900,13,3,19,9,1:31.228,1:44.242,1:48.079
45527,900,822,3,77,10,1:31.601,1:43.852,1:48.147
45528,900,18,1,22,11,1:31.396,1:44.437,\N
45529,900,8,6,7,12,1:32.439,1:44.494,\N
45530,900,20,9,1,13,1:31.931,1:44.688,\N
45531,900,16,15,99,14,1:33.673,1:45.655,\N
45532,900,155,207,10,15,1:34.274,1:45.867,\N
45533,900,815,10,11,16,1:34.141,1:47.293,\N
45534,900,820,206,4,17,1:34.293,\N,\N
45535,900,824,206,17,18,1:34.794,\N,\N
45536,900,821,15,21,19,1:35.117,\N,\N
45537,900,828,207,9,20,1:35.157,\N,\N
45538,900,154,208,8,21,1:36.993,\N,\N
45539,900,813,208,13,22,\N,\N,\N
45540,901,1,131,44,1,1:57.202,1:59.041,1:59.431
45541,901,20,9,1,2,1:57.654,1:59.399,1:59.486
45542,901,3,131,6,3,1:57.183,1:59.445,2:00.050
45543,901,4,6,14,4,1:58.889,2:01.356,2:00.175
45544,901,817,9,3,5,1:58.913,2:00.147,2:00.541
45545,901,8,6,7,6,1:59.257,2:01.532,2:01.218
45546,901,807,10,27,7,1:58.883,2:00.839,2:01.712
45547,901,825,1,20,8,2:00.356,2:02.094,2:02.213
45548,901,818,5,25,9,2:01.689,2:02.096,2:03.078
45549,901,18,1,22,10,2:00.889,2:01.810,2:04.053
45550,901,826,5,26,11,2:01.175,2:02.351,\N
45551,901,821,15,21,12,2:01.134,2:02.369,\N
45552,901,13,3,19,13,2:00.047,2:02.460,\N
45553,901,815,10,11,14,2:00.076,2:02.511,\N
45554,901,822,3,77,15,1:59.709,2:02.756,\N
45555,901,154,208,8,16,2:00.202,2:02.885,\N
45556,901,813,208,13,17,2:02.074,\N,\N
45557,901,16,15,99,18,2:02.131,\N,\N
45558,901,824,206,17,19,2:02.702,\N,\N
45559,901,155,207,10,20,2:03.595,\N,\N
45560,901,820,206,4,21,2:04.388,\N,\N
45561,901,828,207,9,22,2:04.407,\N,\N
45562,902,3,131,6,1,1:35.439,1:33.708,1:33.185
45563,902,1,131,44,2,1:35.323,1:33.872,1:33.464
45564,902,817,9,3,3,1:36.220,1:34.592,1:34.051
45565,902,822,3,77,4,1:34.934,1:34.842,1:34.247
45566,902,815,10,11,5,1:34.998,1:34.747,1:34.346
45567,902,8,6,7,6,1:35.234,1:34.925,1:34.368
45568,902,18,1,22,7,1:35.699,1:34.714,1:34.387
45569,902,13,3,19,8,1:35.085,1:34.842,1:34.511
45570,902,825,1,20,9,1:35.288,1:34.904,1:34.712
45571,902,4,6,14,10,1:35.251,1:34.723,1:34.992
45572,902,20,9,1,11,1:35.549,1:34.985,\N
45573,902,807,10,27,12,1:34.874,1:35.116,\N
45574,902,826,5,26,13,1:35.395,1:35.145,\N
45575,902,818,5,25,14,1:35.815,1:35.286,\N
45576,902,821,15,21,15,1:36.567,1:35.891,\N
45577,902,154,208,8,16,1:36.654,1:35.908,\N
45578,902,813,208,13,17,1:36.663,\N,\N
45579,902,16,15,99,18,1:36.840,\N,\N
45580,902,155,207,10,19,1:37.085,\N,\N
45581,902,824,206,17,20,1:37.310,\N,\N
45582,902,828,207,9,21,1:37.875,\N,\N
45583,902,820,206,4,22,1:37.913,\N,\N
45584,853,20,9,1,1,1:24.002,1:22.914,1:22.275
45585,853,1,1,3,2,1:23.976,1:23.172,1:22.725
45586,853,18,1,4,3,1:24.013,1:23.031,1:22.777
45587,853,4,6,5,4,1:24.134,1:23.342,1:22.841
45588,853,17,9,2,5,1:24.148,1:23.387,1:22.972
45589,853,13,6,6,6,1:24.523,1:23.681,1:23.188
45590,853,808,4,10,7,1:24.486,1:23.741,1:23.530
45591,853,30,131,7,8,1:25.108,1:23.671,1:23.777
45592,853,3,131,8,9,1:24.550,1:23.335,1:24.477
45593,853,811,4,9,10,1:24.914,1:24.157,\N
45594,853,814,10,15,11,1:24.574,1:24.163,\N
45595,853,16,10,14,12,1:24.595,1:24.209,\N
45596,853,22,3,11,13,1:24.975,1:24.648,\N
45597,853,813,3,12,14,1:24.798,1:24.726,\N
45598,853,815,15,17,15,1:25.113,1:24.845,\N
45599,853,67,5,18,16,1:25.164,1:24.932,\N
45600,853,155,15,16,17,1:24.879,1:25.065,\N
45601,853,153,5,19,18,1:25.334,\N,\N
45602,853,15,205,21,19,1:26.647,\N,\N
45603,853,5,205,20,20,1:27.184,\N,\N
45604,853,10,166,24,21,1:27.591,\N,\N
45605,853,816,166,25,22,1:27.609,\N,\N
45606,853,817,164,22,23,1:28.054,\N,\N
45607,853,24,164,23,24,1:28.231,\N,\N
45608,903,1,131,44,1,1:55.516,1:54.029,1:53.860
45609,903,817,9,3,2,1:56.641,1:55.302,1:54.455
45610,903,20,9,1,3,1:55.926,1:54.499,1:54.960
45611,903,3,131,6,4,1:56.058,1:55.294,1:55.143
45612,903,4,6,14,5,1:56.961,1:55.765,1:55.637
45613,903,13,3,19,6,1:56.850,1:56.757,1:56.147
45614,903,822,3,77,7,1:56.501,1:56.253,1:56.282
45615,903,807,10,27,8,1:55.913,1:56.847,1:56.366
45616,903,818,5,25,9,1:57.477,1:56.584,1:56.773
45617,903,154,208,8,10,1:58.411,1:56.407,1:57.079
45618,903,8,6,7,11,1:58.279,1:56.860,\N
45619,903,18,1,22,12,1:57.783,1:56.963,\N
45620,903,826,5,26,13,1:57.261,1:57.289,\N
45621,903,16,15,99,14,1:58.138,1:57.393,\N
45622,903,825,1,20,15,1:57.369,1:57.675,\N
45623,903,815,10,11,16,1:58.362,1:58.264,\N
45624,903,821,15,21,17,1:58.988,\N,\N
45625,903,155,207,10,18,1:59.260,\N,\N
45626,903,824,206,17,19,1:59.326,\N,\N
45627,903,828,207,9,20,2:00.646,\N,\N
45628,903,820,206,4,21,2:00.865,\N,\N
45629,903,813,208,13,22,\N,\N,\N
45630,904,1,131,44,1,1:27.238,1:26.210,1:25.232
45631,904,3,131,6,2,1:26.764,1:26.088,1:25.400
45632,904,817,9,3,3,1:28.053,1:26.613,1:26.285
45633,904,822,3,77,4,1:28.198,1:27.563,1:26.632
45634,904,154,208,8,5,1:28.472,1:27.258,1:26.960
45635,904,8,6,7,6,1:28.308,1:27.335,1:27.104
45636,904,4,6,14,7,1:28.329,1:27.602,1:27.140
45637,904,18,1,22,8,1:28.279,1:27.570,1:27.335
45638,904,13,3,19,9,1:28.061,1:27.016,1:27.402
45639,904,20,9,1,10,1:27.958,1:27.052,\N
45640,904,807,10,27,11,1:28.155,1:27.685,\N
45641,904,815,10,11,12,1:28.469,1:28.002,\N
45642,904,826,5,26,13,1:28.074,1:28.039,\N
45643,904,821,15,21,14,1:28.374,1:28.280,\N
45644,904,825,1,20,15,1:28.389,\N,\N
45645,904,818,5,25,16,1:28.194,\N,\N
45646,904,16,15,99,17,1:28.563,\N,\N
45647,904,820,206,4,18,1:29.586,\N,\N
45648,904,824,206,17,19,1:30.177,\N,\N
